"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-21",,,,,"0.00","0.0","0.0","72","48","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-22",,,,,"0.00","0.0","0.0","77","48","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-23",,,,,"0.00","0.0","0.0","77","56","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-24",,,,,"0.00","0.0","0.0","79","55","59",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-25",,,,,"0.00","0.0","0.0","74","57","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-26",,,,,"0.00","0.0","0.0","74","51","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-27",,,,,"0.00","0.0","0.0","76","50","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-28",,,,,"0.00","0.0","0.0","75","51","54",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-29",,,,,"0.00","0.0","0.0","82","53","59",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-30",,,,,"0.08","0.0","0.0","77","49","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-07-31",,,,,"0.00","0.0","0.0","73","49","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-01",,,,,"0.00","0.0","0.0","73","53","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-02",,,,,"0.00","0.0","0.0","71","50","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-03",,,,,"0.00","0.0","0.0","70","48","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-04",,,,,"0.00","0.0","0.0","61","36","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-05",,,,,"0.00","0.0","0.0","65","38","54",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-06",,,,,"0.00","0.0","0.0","76","50","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-07",,,,,"0.00","0.0","0.0","77","52","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-08",,,,,"0.00","0.0","0.0","76","52","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-09",,,,,"0.00","0.0","0.0","77","53","56",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-10",,,,,"0.00","0.0","0.0","74","47","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-11",,,,,"0.00","0.0","0.0","73","47","53",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-12",,,,,"0.00","0.0","0.0","77","53","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-13",,,,,"0.00","0.0","0.0","79","55","59",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-14",,,,,"0.00","0.0","0.0","76","56","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-15",,,,,"0.00","0.0","0.0","73","53","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-16",,,,,"0.00","0.0","0.0","63","40","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-17",,,,,"0.00","0.0","0.0","59","41","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-18",,,,,"0.00","0.0","0.0","69","46","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-19",,,,,"0.00","0.0","0.0","66","34","35",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-20",,,,,"0.67","0.0","0.0","45","31","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-21",,,,,"0.00","0.0","0.0","58","32","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-22",,,,,"0.00","0.0","0.0","68","40","43",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-23",,,,,"0.14","0.0","0.0","70","42","48",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-24",,,,,"0.05","0.0","0.0","66","47","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-25",,,,,"0.00","0.0","0.0","67","49","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-26",,,,,"0.79","0.0","0.0","54","38","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-27",,,,,"0.00","0.0","0.0","67","39","51",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-28",,,,,"0.00","0.0","0.0","67","41","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-29",,,,,"0.00","0.0","0.0","66","42","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-30",,,,,"0.00","0.0","0.0","66","42","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-08-31",,,,,"0.00","0.0","0.0","57","36","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-01",,,,,"0.00","0.0","0.0","54","34","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-02",,,,,"0.00","0.0","0.0","62","38","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-03",,,,,"0.00","0.0","0.0","67","44","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-04",,,,,"0.00","0.0","0.0","64","44","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-05",,,,,"0.00","0.0","0.0","71","49","53",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-06",,,,,"0.00","0.0","0.0","75","53","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-07",,,,,"0.59","0.0","0.0","70","47","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-08",,,,,"0.26","0.0","0.0","54","45","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-09",,,,,"0.00","0.0","0.0","62","46","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-10",,,,,"0.46","0.0","0.0","58","46","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-11",,,,,"0.31","0.0","0.0","57","43","45",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-12",,,,,"0.74","0.0","0.0","46","40","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-13",,,,,"0.19","0.0","0.0","58","40","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-14",,,,,"0.00","0.0","0.0","62","44","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-15",,,,,"0.00","0.0","0.0","64","46","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-16",,,,,"0.00","0.0","0.0","62","42","43",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-17",,,,,"0.00","0.0","0.0","55","41","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-18",,,,,"0.00","0.0","0.0","63","47","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-19",,,,,"0.00","0.0","0.0","68","45","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-20",,,,,"0.00","0.0","0.0","65","42","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-21",,,,,"0.09","0.0","0.0","53","36","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-22",,,,,"0.18","0.0","0.0","44","27","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-23",,,,,"0.00","0.0","0.0","48","27","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-24",,,,,"0.00","0.0","0.0","49","32","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-25",,,,,"0.00","0.0","0.0","56","39","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-26",,,,,"0.00","0.0","0.0","63","40","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-27",,,,,"0.00","0.0","0.0","68","41","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-28",,,,,"0.00","0.0","0.0","66","41","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-29",,,,,"0.00","0.0","0.0","67","39","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-09-30",,,,,"0.00","0.0","0.0","65","39","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-01",,,,,"0.00","0.0","0.0","68","41","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-02",,,,,"0.00","0.0","0.0","62","43","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-03",,,,,"0.00","0.0","0.0","67","42","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-04",,,,,"0.00","0.0","0.0","64","43","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-05",,,,,"0.00","0.0","0.0","65","45","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-06",,,,,"0.00","0.0","0.0","63","46","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-07",,,,,"0.00","0.0","0.0","65","46","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-08",,,,,"0.00","0.0","0.0","65","45","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-09",,,,,"0.00","0.0","0.0","64","44","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-10",,,,,"0.00","0.0","0.0","63","39","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-11",,,,,"0.00","0.0","0.0","63","39","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-12",,,,,"0.00","0.0","0.0","62","41","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-13",,,,,"0.78","1.0","1.0","48","30","31",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-14",,,,,"0.26","1.0","1.0","49","31","39",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-15",,,,,"1.15","10.0","11.0","41","24","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-16",,,,,"0.72","5.0","16.0","30","22","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-17",,,,,"1.40","12.0","29.0","26","22","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-18",,,,,"0.43","3.0","25.0","31","21","23",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-19",,,,,"0.00","0.0","18.0","39","23","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-20",,,,,"0.00","0.0","10.0","48","28","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-21",,,,,"0.00","0.0","6.0","47","27","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-22",,,,,"0.00","0.0","4.0","49","27","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-23",,,,,"0.00","0.0","3.0","35","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-24",,,,,"0.00","0.0","2.0","35","15","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-25",,,,,"0.00","0.0","0.0","48","24","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-26",,,,,"0.00","0.0","0.0","54","27","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-27",,,,,"0.36","5.0","5.0","31","21","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-28",,,,,"0.00","0.0","5.0","32","16","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-29",,,,,"0.00","0.0","4.0","32","13","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-30",,,,,"0.00","0.0","4.0","47","15","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-10-31",,,,,"0.00","0.0","2.0","51","30","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-01",,,,,"0.00","0.0","2.0","57","33","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-02",,,,,"0.00","0.0","1.0","59","34","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-03",,,,,"0.00","0.0","0.0","48","35","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-04",,,,,"0.00","0.0","0.0","51","35","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-05",,,,,"0.00","0.0","0.0","56","35","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-06",,,,,"0.00","0.0","0.0","62","37","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-07",,,,,"0.00","0.0","0.0","55","33","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-08",,,,,"0.00","0.0","0.0","43","29","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-09",,,,,"0.00","0.0","0.0","56","36","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-10",,,,,"0.00","0.0","0.0","55","38","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-11",,,,,"0.00","0.0","0.0","55","38","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-12",,,,,"1.47","3.0","3.0","48","31","33",,"    1",,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-13",,,,,"1.14","8.0","10.0","36","18","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-14",,,,,"0.24","5.0","14.0","29","14","14",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-15",,,,,"0.00","0.0","12.0","24","4","8",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-16",,,,,"0.00","0.0","10.0","28","8","13",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-17",,,,,"0.00","0.0","9.0","28","12","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-18",,,,,"0.00","0.0","8.0","37","17","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-19",,,,,"0.00","0.0","7.0","37","19","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-20",,,,,"0.00","0.0","7.0","41","20","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-21",,,,,"0.00","0.0","7.0","42","22","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-22",,,,,"0.12","1.0","7.0","42","22","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-23",,,,,"0.72","5.0","12.0","27","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-24",,,,,"1.01","12.0","24.0","37","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-25",,,,,"0.39","6.0","23.0","38","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-26",,,,,"0.00","0.0","20.0","40","13","13",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-27",,,,,"0.00","0.0","18.0","35","14","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-28",,,,,"0.00","0.0","18.0","35","22","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-29",,,,,"0.00","0.0","15.0","46","32","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-11-30",,,,,"0.00","0.0","14.0","44","37","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-01",,,,,"0.00","0.0","14.0","38","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-02",,,,,"0.00","0.0","14.0","40","13","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-03",,,,,"0.00","0.0","14.0","47","35","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-04",,,,,"0.00","0.0","14.0","40","30","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-05",,,,,"1.71","10.0","25.0","37","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-06",,,,,"0.34","6.0","28.0","27","15","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-07",,,,,"0.78","10.0","33.0","20","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-08",,,,,"0.19","3.0","31.0","28","1","3",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-09",,,,,"0.00","0.0","30.0","27","0","5",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-10",,,,,"0.00","0.0","27.0","39","5","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-11",,,,,"0.00","0.0","25.0","37","12","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-12",,,,,"0.00","0.0","24.0","45","19","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-13",,,,,"0.00","0.0","23.0","47","31","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-14",,,,,"0.00","0.0","22.0","46","27","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-15",,,,,"0.00","0.0","21.0","44","25","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-16",,,,,"0.00","0.0","20.0","44","34","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-17",,,,,"0.00","0.0","20.0","54","35","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-18",,,,,"0.00","0.0","20.0","58","30","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-19",,,,,"0.00","0.0","19.0","48","26","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-20",,,,,"0.00","0.0","18.0","46","22","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-21",,,,,"0.00","0.0","18.0","45","20","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-22",,,,,"0.32","2.0","19.0","43","28","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-23",,,,,"0.24","2.0","19.0","39","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-24",,,,,"0.00","0.0","18.0","28","15","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-25",,,,,"0.00","0.0","18.0","40","25","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-26",,,,,"0.15","1.0","18.0","37","27","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-27",,,,,"0.00","0.0","17.0","48","29","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-28",,,,,"0.00","0.0","16.0","52","30","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-29",,,,,"0.00","0.0","16.0","44","24","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-30",,,,,"0.00","0.0","15.0","49","29","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1980-12-31",,,,,"0.00","0.0","14.0","52","32","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-01",,,,,"0.00","0.0","14.0","54","32","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-02",,,,,"0.00","0.0","13.0","54","32","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-03",,,,,"0.00","0.0","13.0","45","24","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-04",,,,,"0.09","1.0","13.0","42","26","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-05",,,,,"0.67","8.0","22.0","30","5","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-06",,,,,"0.00","0.0","19.0","26","4","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-07",,,,,"0.00","0.0","18.0","46","25","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-08",,,,,"0.00","0.0","18.0","46","24","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-09",,,,,"0.00","0.0","17.0","46","19","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-10",,,,,"0.00","0.0","17.0","41","22","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-11",,,,,"0.00","0.0","17.0","46","29","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-12",,,,,"0.00","0.0","16.0","46","24","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-13",,,,,"0.00","0.0","15.0","42","26","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-14",,,,,"0.00","0.0","15.0","45","25","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-15",,,,,"0.00","0.0","14.0","46","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-16",,,,,"0.00","0.0","14.0","43","18","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-17",,,,,"0.00","0.0","14.0","36","20","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1981-01-18",,,,,"0.15","2.0","14.0","33","20","23",,,,,,
